timestamp,cpu_percent,memory_percent,net_sent_MB,net_recv_MB
2025-07-24 13:04:48.362338,13.8,70.4,0.00,0.00
2025-07-24 13:04:49.394555,19.7,70.1,0.00,0.00
2025-07-24 13:04:50.412975,11.9,70.1,0.00,0.00
2025-07-24 13:04:51.427274,21.3,70.2,0.00,0.00
2025-07-24 13:04:52.459980,10.7,70.1,0.00,0.00
2025-07-24 13:04:53.505976,8.6,70.1,0.00,0.00
2025-07-24 13:04:54.524268,19.1,70.2,0.00,0.00
2025-07-24 13:04:55.577298,21.2,70.2,0.00,0.00
2025-07-24 13:04:56.610880,43.1,68.7,0.01,0.00
2025-07-24 13:04:57.625511,46.7,69.6,0.03,0.00
2025-07-24 13:04:58.638950,15.5,69.7,0.01,0.00
2025-07-24 13:04:59.652834,27.2,69.7,0.00,0.01
2025-07-24 13:05:00.667203,22.1,69.7,0.00,0.00
2025-07-24 13:05:01.682563,29.3,69.7,0.00,0.00
2025-07-24 13:05:02.709192,36.5,70.0,0.01,0.00
2025-07-24 13:05:03.738930,20.9,70.3,0.02,0.00
2025-07-24 13:05:04.774810,32.8,70.6,0.01,0.00
2025-07-24 13:05:05.794226,11.8,70.5,0.00,0.00
2025-07-24 13:05:06.814323,34.4,71.5,0.00,0.00
2025-07-24 13:05:07.828131,27.4,72.6,0.02,0.00
2025-07-24 13:05:08.842542,36.2,73.8,0.01,0.00
2025-07-24 13:05:09.856701,22.6,75.0,0.00,0.00
2025-07-24 13:05:10.875300,25.5,76.5,0.00,0.00
2025-07-24 13:05:11.894507,28.0,77.9,0.00,0.00
2025-07-24 13:05:12.907084,40.2,79.1,0.00,0.00
2025-07-24 13:05:13.920963,41.3,80.2,0.01,0.00
2025-07-24 13:05:14.933868,48.1,80.5,0.00,0.00
2025-07-24 13:05:15.951158,18.2,80.4,0.03,0.00
2025-07-24 13:05:16.967260,10.4,80.4,0.00,0.00
2025-07-24 13:05:17.980725,22.3,80.1,0.00,0.00
2025-07-24 13:05:18.994500,10.3,80.2,0.00,0.00
2025-07-24 13:05:20.021804,11.2,80.1,0.00,0.00
2025-07-24 13:05:21.041173,16.9,80.1,0.00,0.00
2025-07-24 13:05:22.063552,16.3,80.2,0.00,0.00
2025-07-24 13:05:23.102547,38.4,69.1,0.00,0.00
2025-07-24 13:05:24.136259,30.1,68.2,0.00,0.00
2025-07-24 13:05:25.166082,22.3,68.2,0.00,0.00
2025-07-24 13:05:26.192824,24.0,68.2,0.00,0.00
2025-07-24 13:05:27.206792,9.7,68.2,0.00,0.00
2025-07-24 13:05:28.239259,17.7,68.1,0.00,0.00
2025-07-24 13:05:29.272476,9.1,68.2,0.00,0.00
2025-07-24 13:05:30.304210,12.7,68.2,0.00,0.00
2025-07-24 13:05:31.330292,7.2,68.1,0.00,0.00
2025-07-24 13:05:32.361019,13.0,68.0,0.00,0.00
2025-07-24 13:05:33.389615,13.8,68.0,0.01,0.00
2025-07-24 13:05:34.421368,32.2,67.9,0.00,0.00
2025-07-24 13:05:35.451850,7.9,67.9,0.00,0.00
2025-07-24 13:05:36.480067,15.1,67.9,0.00,0.00
2025-07-24 13:05:37.510704,8.8,67.9,0.00,0.00
2025-07-24 13:05:38.541930,15.2,67.8,0.00,0.00
2025-07-24 13:05:39.576623,12.4,67.8,0.00,0.00
2025-07-24 13:05:40.606641,11.5,67.8,0.00,0.00
2025-07-24 13:05:41.625634,10.6,67.8,0.00,0.00
2025-07-24 13:05:42.662728,10.2,67.8,0.00,0.00
2025-07-24 13:05:43.680862,23.4,67.1,0.00,0.00
2025-07-24 13:05:44.696946,24.7,63.6,0.00,0.00
2025-07-24 13:05:45.724908,9.3,63.6,0.00,0.00
2025-07-24 13:05:46.753089,13.0,63.6,0.00,0.00
2025-07-24 13:05:47.781808,5.2,63.6,0.00,0.00
2025-07-24 13:05:48.808364,16.0,63.6,0.00,0.00
2025-07-24 13:05:49.838891,6.4,63.6,0.00,0.00
2025-07-24 13:05:50.866719,21.8,63.6,0.00,0.00
2025-07-24 13:05:51.892606,7.4,63.6,0.00,0.00
2025-07-24 13:05:52.930202,19.5,63.5,0.00,0.00
2025-07-24 13:05:53.947196,12.4,63.5,0.00,0.00
2025-07-24 13:05:54.980670,9.7,63.6,0.00,0.00
2025-07-24 13:05:56.005118,11.7,63.5,0.00,0.00
2025-07-24 13:05:57.024604,13.9,63.5,0.00,0.00
2025-07-24 13:05:58.056640,29.0,63.5,0.00,0.00
